127.0.0.1 - - [31/Jul/2019:19:53:05 +0200] "GET /wp-includes/js/dist/i18n.min.js?ver=3.3.0 HTTP/1.1" 200 8986
127.0.0.1 - - [31/Jul/2019:19:53:05 +0200] "GET /wp-includes/js/dist/url.min.js?ver=2.5.0 HTTP/1.1" 200 12313
127.0.0.1 - - [31/Jul/2019:19:53:05 +0200] "GET /wp-includes/js/dist/api-fetch.min.js?ver=3.1.2 HTTP/1.1" 200 13578
127.0.0.1 - - [31/Jul/2019:19:53:05 +0200] "GET /wp-includes/js/dist/blob.min.js?ver=2.3.0 HTTP/1.1" 200 1396
127.0.0.1 - - [31/Jul/2019:19:53:05 +0200] "GET /wp-includes/js/dist/autop.min.js?ver=2.0.0 HTTP/1.1" 200 7023
127.0.0.1 - - [31/Jul/2019:19:53:05 +0200] "GET /wp-includes/js/dist/block-serialization-default-parser.min.js?ver=3.1.0 HTTP/1.1" 200 3706
127.0.0.1 - - [31/Jul/2019:19:53:05 +0200] "GET /wp-includes/js/dist/vendor/react.min.js?ver=16.8.4 HTTP/1.1" 200 12682
127.0.0.1 - - [31/Jul/2019:19:53:05 +0200] "GET /wp-includes/js/dist/vendor/react-dom.min.js?ver=16.8.4 HTTP/1.1" 200 107874
127.0.0.1 - - [31/Jul/2019:19:53:05 +0200] "GET /wp-includes/js/dist/escape-html.min.js?ver=1.2.0 HTTP/1.1" 200 1632
127.0.0.1 - - [31/Jul/2019:19:53:05 +0200] "GET /wp-includes/js/dist/element.min.js?ver=2.3.0 HTTP/1.1" 200 8938
127.0.0.1 - - [31/Jul/2019:19:53:05 +0200] "GET /wp-includes/js/dist/is-shallow-equal.min.js?ver=1.2.0 HTTP/1.1" 200 1630
127.0.0.1 - - [31/Jul/2019:19:53:05 +0200] "GET /wp-includes/js/dist/compose.min.js?ver=3.2.0 HTTP/1.1" 200 8271
127.0.0.1 - - [31/Jul/2019:19:53:05 +0200] "GET /wp-includes/js/dist/priority-queue.min.js?ver=1.1.0 HTTP/1.1" 200 1492
127.0.0.1 - - [31/Jul/2019:19:53:05 +0200] "GET /wp-includes/js/dist/redux-routine.min.js?ver=3.2.0 HTTP/1.1" 200 9629
127.0.0.1 - - [31/Jul/2019:19:53:05 +0200] "GET /wp-includes/js/dist/data.min.js?ver=4.4.0 HTTP/1.1" 200 35571
127.0.0.1 - - [31/Jul/2019:19:53:05 +0200] "GET /wp-includes/js/dist/dom.min.js?ver=2.2.5 HTTP/1.1" 200 8340
127.0.0.1 - - [31/Jul/2019:19:53:05 +0200] "GET /wp-includes/js/dist/html-entities.min.js?ver=2.2.0 HTTP/1.1" 200 1371
127.0.0.1 - - [31/Jul/2019:19:53:05 +0200] "GET /wp-includes/js/dist/shortcode.min.js?ver=2.2.0 HTTP/1.1" 200 4042
127.0.0.1 - - [31/Jul/2019:19:53:05 +0200] "GET /wp-includes/js/dist/blocks.min.js?ver=6.2.5 HTTP/1.1" 200 145347
127.0.0.1 - - [31/Jul/2019:19:53:05 +0200] "GET /wp-includes/js/dist/vendor/moment.min.js?ver=2.22.2 HTTP/1.1" 200 51679
127.0.0.1 - - [31/Jul/2019:19:53:05 +0200] "GET /wp-includes/js/dist/keycodes.min.js?ver=2.2.0 HTTP/1.1" 200 4794
127.0.0.1 - - [31/Jul/2019:19:53:05 +0200] "GET /wp-includes/js/dist/rich-text.min.js?ver=3.2.3 HTTP/1.1" 200 29003
127.0.0.1 - - [31/Jul/2019:19:53:05 +0200] "GET /wp-includes/js/dist/components.min.js?ver=7.3.2 HTTP/1.1" 200 552746
